nome_geografico,categoria,classe,uf,latitude,longitude
Rio Pardo,HID,Trecho_Drenagem,ES,-202.105,-41.451
Rio Pardo,HID,Trecho_Drenagem,ES,-202.166,-414.379
Rio Pardo,HID,Trecho_Drenagem,ES,-202.661,-41.533
Rio Pardo,HID,Trecho_Drenagem,ES,-204.327,-415.023
Rio Pardo,HID,Trecho_Drenagem,ES,-204.308,-415.033
Rio Pardo,HID,Trecho_Drenagem,ES,-20.414,-415.107
Rio Pardo,HID,Trecho_Drenagem,ES,-202.567,-415.246
Rio Pardo,HID,Trecho_Drenagem,ES,-20.437,-414.998
Rio Pardo,HID,Trecho_Drenagem,ES,-203.833,-41.515
Rio Pardo,HID,Trecho_Drenagem,ES,-204.455,-414.949
Rio Pardo,HID,Trecho_Drenagem,ES,-202.105,-41.452
Rio Pardo,HID,Trecho_Drenagem,ES,-202.219,-41.462
Rio Pardo,HID,Trecho_Drenagem,ES,-204.046,-41.516
Rio Pardo,HID,Trecho_Drenagem,ES,-202.149,-414.566
Rio Pardo,HID,Trecho_Drenagem,ES,-203.956,-415.145
Rio Pardo,HID,Trecho_Drenagem,ES,-204.549,-414.848
Rio Pardo,HID,Trecho_Drenagem,ES,-203.154,-415.415
Rio Pardo,HID,Trecho_Drenagem,ES,-20.372,-415.223
Rio Pardo,HID,Trecho_Drenagem,ES,-203.737,-415.128
Rio Pardo,HID,Trecho_Drenagem,ES,-203.635,-415.288
Rio Pardo,HID,Trecho_Drenagem,ES,-203.506,-415.349
Rio Pardo,HID,Trecho_Drenagem,ES,-203.432,-415.386
Rio Pardo,HID,Trecho_Drenagem,ES,-203.346,-415.402
Rio Pardo,HID,Trecho_Drenagem,ES,-20.329,-415.413
Rio Pardo,HID,Trecho_Drenagem,ES,-203.242,-415.412
Rio Pardo,HID,Trecho_Drenagem,ES,-203.195,-415.398
Rio Pardo,HID,Trecho_Drenagem,ES,-203.137,-415.446
Rio Pardo,HID,Trecho_Drenagem,ES,-20.311,-415.464
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.499,-398.833
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.403,-399.991
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.262,-398.697
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.206,-39.854
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.368,-400.503
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.351,-400.344
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.423,-39.955
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.384,-400.224
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.439,-399.705
Rio Pau Atravessado,HID,Trecho_Drenagem,ES,-191.552,-39.923
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.576,-404.359
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.369,-404.284
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-196.923,-40.47
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.756,-404.332
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-197.114,-40.463
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-196.754,-40.469
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.659,-404.313
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-197.219,-404.386
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-196.151,-40.463
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-197.083,-404.696
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.759,-404.349
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.957,-404.476
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-19.639,-404.671
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-196.601,-404.659
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.736,-404.319
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-195.538,-404.393
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-19.543,-404.394
Rio Pau Gigante,HID,Trecho_Drenagem,ES,-197.157,-404.504
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.157,-41.705
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.125,-417.751
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-203.962,-417.499
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.023,-417.299
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.085,-417.179
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-203.928,-41.745
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.078,-417.597
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-203.928,-417.386
Rio Pedra Roxa,HID,Trecho_Drenagem,ES,-204.204,-417.899
Rio Pedregulho,HID,Trecho_Drenagem,ES,-203.478,-417.539
Rio Pedregulho,HID,Trecho_Drenagem,ES,-203.577,-417.752
Rio Pedregulho,HID,Trecho_Drenagem,ES,-203.485,-417.211
Rio Pedregulho,HID,Trecho_Drenagem,ES,-203.411,-417.316
Rio Pequeno,HID,Trecho_Drenagem,ES,-193.593,-400.858
Rio Pequeno,HID,Trecho_Drenagem,ES,-193.814,-400.766
Rio Pequeno,HID,Trecho_Drenagem,ES,-194.051,-40.07
Rio Perdido,HID,Trecho_Drenagem,ES,-198.419,-407.299
Rio Perdido,HID,Trecho_Drenagem,ES,-198.552,-40.748
Rio Perdido,HID,Trecho_Drenagem,ES,-19.853,-407.735
Rio Perdido,HID,Trecho_Drenagem,ES,-198.356,-407.202
Rio Perocão,HID,Trecho_Drenagem,ES,-206.183,-404.831
Rio Perocão,HID,Trecho_Drenagem,ES,-20.612,-404.916
Rio Perocão,HID,Trecho_Drenagem,ES,-206.139,-404.874
Rio Perocão,HID,Trecho_Drenagem,ES,-206.232,-404.745
Rio Perocão,HID,Trecho_Drenagem,ES,-205.862,-404.998
Rio Perocão,HID,Trecho_Drenagem,ES,-206.034,-404.976
Rio Piabas,HID,Trecho_Drenagem,ES,-199.032,-404.241
Rio Piabas,HID,Trecho_Drenagem,ES,-198.608,-40.448
Rio Piabas,HID,Trecho_Drenagem,ES,-198.888,-404.541
Rio Piabas,HID,Trecho_Drenagem,ES,-198.738,-404.535
Rio Piabas,HID,Trecho_Drenagem,ES,-198.654,-404.513
Rio Piabas,HID,Trecho_Drenagem,ES,-198.792,-404.362
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.892,-404.452
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.148,-405.024
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.853,-403.301
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.286,-402.943
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.177,-404.957
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.731,-403.595
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-199.521,-401.555
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-19.871,-402.771
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.993,-402.583
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.199,-404.777
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-199.203,-402.066
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.527,-402.876
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.718,-404.049
Rio Piraquê-Açu,HID,Trecho_Massa_Dagua,ES,-199.337,-401.753
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.174,-404.677
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.034,-403.035
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.844,-402.668
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.895,-403.258
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.923,-403.143
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.091,-402.951
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.605,-403.757
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.109,-402.945
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.031,-404.584
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-19.788,-404.355
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.806,-403.436
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-198.212,-404.881
Rio Piraquê-Açu,HID,Trecho_Drenagem,ES,-197.646,-403.663
Rio Piraquê-Mirim,HID,Trecho_Drenagem,ES,-199.373,-402.157
Rio Piraquê-Mirim,HID,Trecho_Drenagem,ES,-199.478,-40.175
Rio Piraquê-Mirim,HID,Trecho_Drenagem,ES,-199.312,-402.609
Rio Piraquê-Mirim,HID,Trecho_Massa_Dagua,ES,-199.376,-402.187
Rio Piraquê-Mirim,HID,Trecho_Drenagem,ES,-199.349,-402.691
Rio Piripitinga,HID,Trecho_Drenagem,ES,-205.817,-407.583
Rio Piripitinga,HID,Trecho_Drenagem,ES,-205.543,-407.719
Rio Plantojo,HID,Trecho_Drenagem,ES,-200.905,-409.037
Rio Plantojo,HID,Trecho_Drenagem,ES,-200.721,-408.743
Rio Plantojo,HID,Trecho_Drenagem,ES,-20.08,-408.893
Rio Plantojo,HID,Trecho_Drenagem,ES,-200.934,-409.079
Rio Plantojo,HID,Trecho_Drenagem,ES,-201.073,-409.267
Rio Plantojo,HID,Trecho_Drenagem,ES,-201.053,-409.561
Rio Plantojo,HID,Trecho_Drenagem,ES,-20.1,-409.475
Rio Pongal,HID,Trecho_Drenagem,ES,-20.767,-406.745
Rio Pongal,HID,Trecho_Drenagem,ES,-207.778,-407.482
Rio Pongal,HID,Trecho_Drenagem,ES,-207.594,-406.958
Rio Pongal,HID,Trecho_Drenagem,ES,-207.362,-407.696
Rio Pongal,HID,Trecho_Drenagem,ES,-207.728,-407.364
Rio Pongal,HID,Trecho_Drenagem,ES,-207.213,-407.814
Rio Pongal,HID,Trecho_Drenagem,ES,-207.689,-40.73
Rio Pongal,HID,Trecho_Drenagem,ES,-207.404,-407.638
Rio Pongal,HID,Trecho_Drenagem,ES,-207.688,-407.554
Rio Pongal,HID,Trecho_Drenagem,ES,-207.621,-407.589
Rio Pongal,HID,Trecho_Drenagem,ES,-207.539,-407.574
Rio Pongal,HID,Trecho_Drenagem,ES,-207.363,-407.743
Rio Pongal,HID,Trecho_Drenagem,ES,-207.648,-40.686
Rio Pongal,HID,Trecho_Drenagem,ES,-207.648,-407.166
Rio Ponte,HID,Trecho_Drenagem,ES,-201.878,-408.477
Rio Ponte,HID,Trecho_Drenagem,ES,-202.301,-408.173
Rio Ponte,HID,Trecho_Drenagem,ES,-202.326,-408.193
Rio Ponte,HID,Trecho_Drenagem,ES,-201.954,-408.736
Rio Ponte,HID,Trecho_Drenagem,ES,-202.365,-408.144
Rio Ponte,HID,Trecho_Drenagem,ES,-201.891,-408.313
Rio Ponte,HID,Trecho_Drenagem,ES,-202.603,-408.066
Rio Ponte,HID,Trecho_Drenagem,ES,-202.112,-408.206
Rio Ponte,LOC,Aglomerado_Rural_Isolado,ES,-201.942,-408.316
Rio Ponte,HID,Trecho_Drenagem,ES,-202.187,-408.191
Rio Ponte,HID,Trecho_Drenagem,ES,-202.303,-40.821
Rio Ponte,HID,Trecho_Drenagem,ES,-202.003,-408.232
Rio Ponte,HID,Trecho_Drenagem,ES,-201.842,-408.304
Rio Possmoser,LOC,Aglomerado_Rural_Isolado,ES,-200.635,-408.011
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.375,-408.824
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.678,-408.258
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.686,-408.493
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.706,-408.548
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.661,-408.126
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.616,-408.825
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.682,-407.918
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.682,-408.745
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.726,-408.629
Rio Possmouser,HID,Trecho_Drenagem,ES,-20.064,-408.009
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.677,-40.843
Rio Possmouser,HID,Trecho_Drenagem,ES,-20.067,-408.368
Rio Possmouser,HID,Trecho_Drenagem,ES,-200.545,-408.878
Rio Pretinho,HID,Trecho_Drenagem,ES,-18.483,-410.257
Rio Preto,HID,Trecho_Drenagem,ES,-185.006,-410.047
Rio Preto,HID,Trecho_Drenagem,ES,-185.145,-410.013
Rio Preto,HID,Trecho_Drenagem,ES,-206.467,-418.144
Rio Preto,HID,Trecho_Drenagem,ES,-20.5,-41.819
Rio Preto,HID,Trecho_Drenagem,ES,-211.798,-411.914
Rio Preto,HID,Trecho_Drenagem,ES,-205.293,-418.079
Rio Preto,HID,Trecho_Drenagem,ES,-185.227,-409.959
Rio Preto,HID,Trecho_Drenagem,ES,-185.339,-409.866
Rio Preto,HID,Trecho_Drenagem,ES,-210.907,-412.228
Rio Preto,HID,Trecho_Drenagem,ES,-210.954,-412.201
Rio Preto,HID,Trecho_Drenagem,ES,-185.541,-409.858
Rio Preto,HID,Trecho_Drenagem,ES,-185.715,-409.778
Rio Preto,HID,Trecho_Drenagem,ES,-185.466,-409.848
Rio Preto,HID,Trecho_Drenagem,ES,-185.963,-409.661
Rio Preto,HID,Trecho_Drenagem,ES,-186.049,-409.627
Rio Preto,HID,Trecho_Drenagem,ES,-186.347,-409.193
Rio Preto,HID,Trecho_Drenagem,ES,-211.007,-412.208
Rio Preto,HID,Trecho_Drenagem,ES,-211.068,-412.215
Rio Preto,HID,Trecho_Drenagem,ES,-186.268,-409.416
Rio Preto,HID,Trecho_Drenagem,ES,-211.132,-412.224
Rio Preto,HID,Trecho_Drenagem,ES,-210.869,-412.299
Rio Preto,HID,Trecho_Drenagem,ES,-187.848,-404.042
Rio Preto,HID,Trecho_Drenagem,ES,-18.661,-409.086
Rio Preto,HID,Trecho_Drenagem,ES,-186.735,-409.039
Rio Preto,HID,Trecho_Drenagem,ES,-187.787,-403.906
Rio Preto,HID,Trecho_Drenagem,ES,-187.656,-403.744
Rio Preto,HID,Trecho_Drenagem,ES,-18.74,-403.459
Rio Preto,HID,Trecho_Drenagem,ES,-212.311,-41.152
Rio Preto,HID,Trecho_Drenagem,ES,-186.323,-409.382
Rio Preto,HID,Trecho_Drenagem,ES,-212.334,-411.741
Rio Preto,HID,Trecho_Drenagem,ES,-212.251,-411.884
Rio Preto,HID,Trecho_Drenagem,ES,-186.843,-409.018
Rio Preto,HID,Trecho_Drenagem,ES,-212.124,-411.905
Rio Preto,HID,Trecho_Drenagem,ES,-211.285,-412.115
Rio Preto,HID,Trecho_Drenagem,ES,-211.975,-411.909
Rio Preto,HID,Trecho_Drenagem,ES,-200.093,-401.998
Rio Preto,HID,Trecho_Drenagem,ES,-211.404,-412.068
Rio Preto,HID,Trecho_Drenagem,ES,-211.585,-411.995
Rio Preto,HID,Trecho_Drenagem,ES,-207.435,-418.665
Rio Preto,HID,Trecho_Drenagem,ES,-200.043,-402.224
Rio Preto,HID,Trecho_Drenagem,ES,-200.095,-401.628
Rio Preto,HID,Trecho_Drenagem,ES,-200.138,-401.819
Rio Preto,HID,Trecho_Drenagem,ES,-205.197,-418.109
Rio Preto,HID,Trecho_Drenagem,ES,-20.59,-418.389
Rio Preto,HID,Trecho_Drenagem,ES,-205.965,-418.401
Rio Preto,HID,Trecho_Drenagem,ES,-184.625,-410.186
Rio Preto,HID,Trecho_Drenagem,ES,-184.611,-410.253
Rio Preto,HID,Trecho_Drenagem,ES,-21.19,-411.911
Rio Preto,HID,Trecho_Drenagem,ES,-207.006,-418.539
Rio Preto,HID,Trecho_Drenagem,ES,-205.392,-41.804
Rio Preto,HID,Trecho_Drenagem,ES,-205.456,-418.055
Rio Preto,HID,Trecho_Drenagem,ES,-205.504,-418.086
Rio Preto,HID,Trecho_Drenagem,ES,-205.513,-418.151
Rio Preto,HID,Trecho_Drenagem,ES,-205.558,-418.267
Rio Preto,HID,Trecho_Drenagem,ES,-205.534,-418.194
Rio Preto,HID,Trecho_Drenagem,ES,-212.321,-411.609
Rio Preto,HID,Trecho_Drenagem,ES,-18.783,-403.962
Rio Preto,HID,Trecho_Drenagem,ES,-205.684,-41.832
Rio Preto,HID,Trecho_Drenagem,ES,-206.434,-418.074
Rio Preto,HID,Trecho_Drenagem,ES,-205.692,-418.342
Rio Preto,HID,Trecho_Drenagem,ES,-186.126,-409.539
Rio Preto,HID,Trecho_Drenagem,ES,-211.658,-411.955
Rio Preto,HID,Trecho_Drenagem,ES,-205.744,-418.358
Rio Preto,HID,Trecho_Drenagem,ES,-211.453,-412.048
Rio Preto,HID,Trecho_Drenagem,ES,-187.804,-404.162
Rio Preto,HID,Trecho_Drenagem,ES,-206.601,-418.239
Rio Preto,HID,Trecho_Drenagem,ES,-200.136,-401.681
Rio Preto,HID,Trecho_Drenagem,ES,-206.763,-418.359
Rio Preto,HID,Trecho_Drenagem,ES,-205.668,-418.311
Rio Preto,HID,Trecho_Drenagem,ES,-205.831,-418.376
Rio Preto,HID,Trecho_Drenagem,ES,-184.711,-410.158
Rio Preto,HID,Trecho_Drenagem,ES,-211.735,-411.917
Rio Preto,HID,Trecho_Drenagem,ES,-206.017,-418.435
Rio Preto,HID,Trecho_Drenagem,ES,-184.844,-410.128
Rio Preto,HID,Trecho_Drenagem,ES,-18.62,-409.501
Rio Preto,HID,Trecho_Drenagem,ES,-20.011,-401.577
Rio Preto,HID,Trecho_Drenagem,ES,-206.234,-418.426
Rio Preto,HID,Trecho_Drenagem,ES,-206.343,-418.187
Rio Preto,HID,Trecho_Drenagem,ES,-186.095,-409.586
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-184.022,-399.166
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.848,-398.576
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.805,-397.956
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.811,-398.099
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.769,-398.267
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-184.374,-399.782
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-184.256,-399.479
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.934,-398.882
Rio Preto do Norte,HID,Trecho_Drenagem,ES,-183.889,-398.766
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.577,-400.314
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.937,-399.684
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.981,-399.611
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.506,-401.561
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.528,-401.348
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.118,-39.795
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.517,-401.518
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.536,-401.081
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-18.753,-400.628
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.508,-40.13
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.493,-397.999
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.531,-401.183
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.861,-399.788
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.757,-400.092
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.814,-400.037
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.696,-400.199
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.556,-401.031
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.996,-39.955
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.592,-400.752
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.555,-400.456
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.509,-401.801
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.506,-401.608
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.076,-399.403
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.557,-400.524
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.578,-400.933
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-18.751,-401.249
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.826,-399.937
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.535,-401.444
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.792,-400.062
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.518,-401.481
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.022,-398.328
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.512,-401.126
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.108,-398.726
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.536,-401.409
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.521,-401.705
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.528,-400.548
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-18.751,-401.965
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.026,-398.139
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.158,-399.287
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.514,-401.661
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.545,-400.412
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-188.161,-399.162
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.536,-401.897
Rio Preto do Sul,HID,Trecho_Drenagem,ES,-187.559,-400.503
Rio Puri,HID,Trecho_Drenagem,ES,-210.712,-415.542
Rio Quartel,LOC,Vila,ES,-195.228,-401.486
Rio Quartel,LOC,Area_Edificada,ES,-195.232,-401.481
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.156,-406.476
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.142,-406.359
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.028,-406.214
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.954,-406.066
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.902,-405.861
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.958,-404.493
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.884,-405.776
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.853,-404.953
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.865,-405.182
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.869,-405.233
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.875,-405.662
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.954,-404.565
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.298,-406.742
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.186,-406.598
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.921,-404.634
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.932,-405.536
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.904,-405.382
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.956,-404.507
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-185.076,-406.285
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.836,-405.086
Rio Quinze de Novembro,HID,Trecho_Drenagem,ES,-184.871,-404.783
Rio Reis Magos ou Fundão,HID,Trecho_Drenagem,ES,-200.335,-402.606
Rio Reis Magos ou Fundão,HID,Trecho_Drenagem,ES,-200.329,-402.333
Rio Reis Magos ou Fundão,HID,Trecho_Drenagem,ES,-200.359,-401.984
Rio Reis Magos ou Fundão,HID,Trecho_Drenagem,ES,-200.264,-402.882
Rio Reis Magos ou Fundão,HID,Trecho_Massa_Dagua,ES,-20.04,-401.926
Rio Riacho,HID,Trecho_Drenagem,ES,-196.629,-400.274
Rio Riacho,HID,Trecho_Drenagem,ES,-197.925,-400.548
Rio Riacho,HID,Trecho_Drenagem,ES,-197.515,-400.399
Rio Riacho,HID,Trecho_Drenagem,ES,-197.338,-400.319
Rio Riacho,HID,Trecho_Drenagem,ES,-197.176,-400.292
Rio Riacho,HID,Trecho_Drenagem,ES,-196.238,-400.262
Rio Riacho,HID,Trecho_Drenagem,ES,-19.77,-400.463
Rio Riacho,HID,Trecho_Drenagem,ES,-196.954,-400.285
Rio Salinas,HID,Trecho_Drenagem,ES,-207.207,-406.418
Rio Salinas,HID,Trecho_Drenagem,ES,-206.909,-406.106
Rio Salinas,HID,Trecho_Drenagem,ES,-206.746,-405.995
Rio Salinas,HID,Trecho_Drenagem,ES,-207.094,-406.324
Rio Salinas,HID,Trecho_Drenagem,ES,-206.561,-406.165
Rio Salinas,HID,Trecho_Drenagem,ES,-206.961,-406.211
Rio Salinas,HID,Trecho_Drenagem,ES,-206.615,-40.602
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.586,-417.087
Rio Santa Clara,HID,Trecho_Drenagem,ES,-20.33,-417.515
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.846,-416.992
Rio Santa Clara,HID,Trecho_Drenagem,ES,-204.143,-416.866
Rio Santa Clara,HID,Trecho_Drenagem,ES,-204.037,-416.967
Rio Santa Clara,HID,Trecho_Drenagem,ES,-204.241,-416.828
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.402,-417.853
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.913,-416.983
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.634,-417.039
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.751,-417.004
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.792,-417.005
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.551,-417.122
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.706,-417.003
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.349,-417.235
Rio Santa Clara,HID,Trecho_Drenagem,ES,-203.478,-417.155
Rio Santa Joana,HID,Trecho_Drenagem,ES,-196.899,-408.292
Rio Santa Joana,HID,Trecho_Drenagem,ES,-196.863,-408.222
Rio Santa Joana,HID,Trecho_Drenagem,ES,-196.791,-408.238
Rio Santa Joana,HID,Trecho_Drenagem,ES,-196.478,-408.238
Rio Santa Joana,HID,Trecho_Drenagem,ES,-198.296,-408.783
Rio Santa Joana,HID,Trecho_Drenagem,ES,-195.377,-40.712
Rio Santa Joana,HID,Trecho_Drenagem,ES,-20.039,-409.821
Rio Santa Joana,HID,Trecho_Drenagem,ES,-197.431,-408.447
Rio Santa Joana,HID,Trecho_Drenagem,ES,-18.58,-40.347
Rio Santa Joana,HID,Trecho_Drenagem,ES,-185.768,-403.353
Rio Santa Joana,HID,Trecho_Drenagem,ES,-195.619,-407.377
Rio Santa Joana,HID,Trecho_Drenagem,ES,-185.681,-404.287
Rio Santa Joana,HID,Trecho_Drenagem,ES,-195.817,-407.711
Rio Santa Joana,HID,Trecho_Drenagem,ES,-185.557,-404.518
Rio Santa Joana,HID,Trecho_Drenagem,ES,-185.622,-404.571
Rio Santa Joana,HID,Trecho_Drenagem,ES,-198.684,-408.781
Rio Santa Joana,HID,Trecho_Drenagem,ES,-19.981,-409.346
Rio Santa Joana,HID,Trecho_Drenagem,ES,-197.944,-408.513
Rio Santa Joana,HID,Trecho_Drenagem,ES,-199.947,-409.533
